detector;screenshot_path;temp;artifact_visible;artifact_goal;artifacttype_retrieved;features_extracted;matching_finished;total;found;match_count;False
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_simple-1-1.png;exe_anti_virus_simple-1-1.png;exe_anti_virus_simple;exe_updater_remote;83,1692;35,096;176,1189;294,3841;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_simple-2-1.png;exe_anti_virus_simple-2-1.png;exe_anti_virus_simple;exe_updater_remote;17,712;403,6282;106,0862;527,4264;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_simple-3-1.png;exe_anti_virus_simple-3-1.png;exe_anti_virus_simple;exe_updater_remote;78,2677;315,2211;109,5427;503,0315;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_simple-4-1.png;exe_anti_virus_simple-4-1.png;exe_anti_virus_simple;exe_updater_remote;76,5635;412,7751;100,977;590,3156;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_simple-5-1.png;exe_anti_virus_simple-5-1.png;exe_anti_virus_simple;exe_updater_remote;77,6196;213,8079;111,8012;403,2287;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-1-1.png;exe_file_scanner-1-1.png;exe_file_scanner;exe_updater_remote;75,6776;106,8462;126,6619;309,1857;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-1-2.png;exe_file_scanner-1-2.png;exe_file_scanner;exe_updater_remote;17,6626;104,1127;288,2063;409,9816;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-1-3.png;exe_file_scanner-1-3.png;exe_file_scanner;exe_updater_remote;86,7938;111,4928;110,3324;308,619;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-1-4.png;exe_file_scanner-1-4.png;exe_file_scanner;exe_updater_remote;78,2781;104,6218;105,097;287,9969;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-2-1.png;exe_file_scanner-2-1.png;exe_file_scanner;exe_updater_remote;17,4482;288,3573;124,7842;430,5897;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-2-2.png;exe_file_scanner-2-2.png;exe_file_scanner;exe_updater_remote;105,8147;380,6594;110,5766;597,0507;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-2-3.png;exe_file_scanner-2-3.png;exe_file_scanner;exe_updater_remote;79,5539;302,6102;130,0676;512,2317;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-2-4.png;exe_file_scanner-2-4.png;exe_file_scanner;exe_updater_remote;17,5828;480,5545;106,4764;604,6137;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-3-1.png;exe_file_scanner-3-1.png;exe_file_scanner;exe_updater_remote;17,3129;493,3263;114,5335;625,1727;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-3-2.png;exe_file_scanner-3-2.png;exe_file_scanner;exe_updater_remote;18,6826;315,5337;179,7096;513,9259;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-3-3.png;exe_file_scanner-3-3.png;exe_file_scanner;exe_updater_remote;17,3099;499,8466;107,6627;624,8192;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-3-4.png;exe_file_scanner-3-4.png;exe_file_scanner;exe_updater_remote;17,5448;316,8027;178,5917;512,9392;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-4-1.png;exe_file_scanner-4-1.png;exe_file_scanner;exe_updater_remote;20,6509;493,0002;114,6608;628,3119;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-4-2.png;exe_file_scanner-4-2.png;exe_file_scanner;exe_updater_remote;17,6934;397,8697;199,7436;615,3067;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-4-3.png;exe_file_scanner-4-3.png;exe_file_scanner;exe_updater_remote;99,6902;392,4601;108,871;601,0213;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-4-4.png;exe_file_scanner-4-4.png;exe_file_scanner;exe_updater_remote;82,1785;413,5789;113,3579;609,1153;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-5-1.png;exe_file_scanner-5-1.png;exe_file_scanner;exe_updater_remote;91,5732;214,8327;104,9826;411,3885;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-5-2.png;exe_file_scanner-5-2.png;exe_file_scanner;exe_updater_remote;17,3821;299,2143;105,82;422,4164;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-5-3.png;exe_file_scanner-5-3.png;exe_file_scanner;exe_updater_remote;97,7596;200,2613;114,1004;412,1213;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-5-4.png;exe_file_scanner-5-4.png;exe_file_scanner;exe_updater_remote;87,6185;209,5093;205,2563;502,3841;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-1-1.png;exe_login_window-1-1.png;exe_login_window;exe_updater_remote;17,3605;204,7153;87,4295;309,5053;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-1-2.png;exe_login_window-1-2.png;exe_login_window;exe_updater_remote;81,274;104,8441;99,7558;285,8739;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-1-3.png;exe_login_window-1-3.png;exe_login_window;exe_updater_remote;86,3146;93,8886;97,5226;277,7258;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-1-4.png;exe_login_window-1-4.png;exe_login_window;exe_updater_remote;77,7717;102,4038;95,2366;275,4121;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-2-1.png;exe_login_window-2-1.png;exe_login_window;exe_updater_remote;17,6419;397,941;110,0942;525,6771;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-2-2.png;exe_login_window-2-2.png;exe_login_window;exe_updater_remote;77,4776;244,2689;122,2349;443,9814;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-2-3.png;exe_login_window-2-3.png;exe_login_window;exe_updater_remote;17,3609;503,9645;103,6248;624,9502;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-2-4.png;exe_login_window-2-4.png;exe_login_window;exe_updater_remote;17,5336;296,1645;191,9053;505,6034;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-3-1.png;exe_login_window-3-1.png;exe_login_window;exe_updater_remote;17,9126;505,1681;106,2839;629,3646;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-3-2.png;exe_login_window-3-2.png;exe_login_window;exe_updater_remote;17,5564;1243,2881;99,7032;1360,5477;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-3-3.png;exe_login_window-3-3.png;exe_login_window;exe_updater_remote;77,4869;343,5403;110,7187;531,7459;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-3-4.png;exe_login_window-3-4.png;exe_login_window;exe_updater_remote;18,7928;337,9588;116,472;473,2236;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-4-1.png;exe_login_window-4-1.png;exe_login_window;exe_updater_remote;18,0847;500,8032;105,4952;624,3831;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-4-2.png;exe_login_window-4-2.png;exe_login_window;exe_updater_remote;17,8517;410,7745;193,4629;622,0891;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-4-3.png;exe_login_window-4-3.png;exe_login_window;exe_updater_remote;17,6561;390,8007;110,903;519,3598;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-4-4.png;exe_login_window-4-4.png;exe_login_window;exe_updater_remote;84,1366;416,0135;102,2668;602,4169;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-5-1.png;exe_login_window-5-1.png;exe_login_window;exe_updater_remote;17,2474;283,1524;99,8196;400,2194;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-5-2.png;exe_login_window-5-2.png;exe_login_window;exe_updater_remote;82,0668;308,375;111,0778;501,5196;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-5-3.png;exe_login_window-5-3.png;exe_login_window;exe_updater_remote;22,7922;291,6576;105,8752;420,325;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-5-4.png;exe_login_window-5-4.png;exe_login_window;exe_updater_remote;17,1686;405,5518;101,2029;523,9233;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_self_remove-1-1.png;exe_self_remove-1-1.png;exe_self_remove;exe_updater_remote;17,86;92,5006;105,7225;216,0831;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_self_remove-2-1.png;exe_self_remove-2-1.png;exe_self_remove;exe_updater_remote;89,1146;239,4467;172,4268;500,9881;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_self_remove-3-1.png;exe_self_remove-3-1.png;exe_self_remove;exe_updater_remote;77,7838;426,8115;110,617;615,2123;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_self_remove-4-1.png;exe_self_remove-4-1.png;exe_self_remove;exe_updater_remote;17,7936;322,3282;122,1374;462,2592;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_self_remove-5-1.png;exe_self_remove-5-1.png;exe_self_remove;exe_updater_remote;18,1184;327,8545;112,5617;458,5346;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-1-1.png;exe_updater_generic-1-1.png;exe_updater_generic;exe_updater_remote;17,886;203,8423;97,1922;318,9205;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-1-2.png;exe_updater_generic-1-2.png;exe_updater_generic;exe_updater_remote;18,2639;92,8576;104,9214;216,0429;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-1-3.png;exe_updater_generic-1-3.png;exe_updater_generic;exe_updater_remote;17,5417;100,9241;215,8352;334,301;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-1-4.png;exe_updater_generic-1-4.png;exe_updater_generic;exe_updater_remote;109,3317;106,329;97,4786;313,1393;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-2-1.png;exe_updater_generic-2-1.png;exe_updater_generic;exe_updater_remote;103,8322;304,5886;101,0029;509,4237;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-2-2.png;exe_updater_generic-2-2.png;exe_updater_generic;exe_updater_remote;79,0055;406,7008;100,5887;586,295;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-2-3.png;exe_updater_generic-2-3.png;exe_updater_generic;exe_updater_remote;17,8681;217,7077;105,6533;341,2291;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-2-4.png;exe_updater_generic-2-4.png;exe_updater_generic;exe_updater_remote;17,8628;392,7884;101,1614;511,8126;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-3-1.png;exe_updater_generic-3-1.png;exe_updater_generic;exe_updater_remote;17,666;320,0714;89,2223;426,9597;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-3-2.png;exe_updater_generic-3-2.png;exe_updater_generic;exe_updater_remote;78,5184;430,4388;104,2215;613,1787;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-3-3.png;exe_updater_generic-3-3.png;exe_updater_generic;exe_updater_remote;79,5535;319,2331;105,712;504,4986;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-3-4.png;exe_updater_generic-3-4.png;exe_updater_generic;exe_updater_remote;17,4012;438,4809;107,0231;562,9052;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-4-1.png;exe_updater_generic-4-1.png;exe_updater_generic;exe_updater_remote;86,2721;334,2032;112,4999;532,9752;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-4-2.png;exe_updater_generic-4-2.png;exe_updater_generic;exe_updater_remote;17,5498;381,4693;100,1779;499,197;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-4-3.png;exe_updater_generic-4-3.png;exe_updater_generic;exe_updater_remote;17,7389;420,719;107,8655;546,3234;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-4-4.png;exe_updater_generic-4-4.png;exe_updater_generic;exe_updater_remote;17,9779;392,0279;118,263;528,2688;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-5-1.png;exe_updater_generic-5-1.png;exe_updater_generic;exe_updater_remote;17,1695;325,7685;106,8617;449,7997;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-5-2.png;exe_updater_generic-5-2.png;exe_updater_generic;exe_updater_remote;78,1796;202,1385;110,0434;390,3615;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-5-3.png;exe_updater_generic-5-3.png;exe_updater_generic;exe_updater_remote;88,669;207,8832;217,697;514,2492;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-5-4.png;exe_updater_generic-5-4.png;exe_updater_generic;exe_updater_remote;105,1395;303,3855;101,4993;510,0243;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-1-1.png;exe_updater_human-1-1.png;exe_updater_human;exe_updater_remote;17,3352;178,5862;106,1875;302,1089;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-1-2.png;exe_updater_human-1-2.png;exe_updater_human;exe_updater_remote;18,7755;107,8478;208,7657;335,389;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-2-1.png;exe_updater_human-2-1.png;exe_updater_human;exe_updater_remote;99,7022;303,8222;99,3823;502,9067;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-2-2.png;exe_updater_human-2-2.png;exe_updater_human;exe_updater_remote;21,7866;286,8589;112,0822;420,7277;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-3-1.png;exe_updater_human-3-1.png;exe_updater_human;exe_updater_remote;17,2481;403,0563;107,8642;528,1686;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-3-2.png;exe_updater_human-3-2.png;exe_updater_human;exe_updater_remote;17,8574;305,8987;112,0935;435,8496;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-4-1.png;exe_updater_human-4-1.png;exe_updater_human;exe_updater_remote;16,8467;299,9544;209,3408;526,1419;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-4-2.png;exe_updater_human-4-2.png;exe_updater_human;exe_updater_remote;82,57;243,6495;42,3451;368,5646;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-5-1.png;exe_updater_human-5-1.png;exe_updater_human;exe_updater_remote;17,1018;393,8491;111,5338;522,4847;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-5-2.png;exe_updater_human-5-2.png;exe_updater_human;exe_updater_remote;17,8883;216,6147;89,1856;323,6886;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-1.png;exe_updater_java-1-1.png;exe_updater_java;exe_updater_remote;17,4181;93,3384;117,8994;228,6559;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-2.png;exe_updater_java-1-2.png;exe_updater_java;exe_updater_remote;79,0256;119,9331;197,8437;396,8024;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-3.png;exe_updater_java-1-3.png;exe_updater_java;exe_updater_remote;17,1362;98,1305;97,0942;212,3609;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-4.png;exe_updater_java-1-4.png;exe_updater_java;exe_updater_remote;86,4297;93,9263;106,1871;286,5431;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-5.png;exe_updater_java-1-5.png;exe_updater_java;exe_updater_remote;17,5035;94,4709;95,8643;207,8387;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-6.png;exe_updater_java-1-6.png;exe_updater_java;exe_updater_remote;77,6734;104,5287;127,0035;309,2056;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-7.png;exe_updater_java-1-7.png;exe_updater_java;exe_updater_remote;16,5415;177,4455;202,5707;396,5577;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-8.png;exe_updater_java-1-8.png;exe_updater_java;exe_updater_remote;77,8023;101,743;99,9039;279,4492;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-1.png;exe_updater_java-2-1.png;exe_updater_java;exe_updater_remote;16,9684;297,9117;98,8985;413,7786;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-2.png;exe_updater_java-2-2.png;exe_updater_java;exe_updater_remote;17,6738;401,4128;113,4087;532,4953;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-3.png;exe_updater_java-2-3.png;exe_updater_java;exe_updater_remote;100,0801;305,8919;105,395;511,367;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-4.png;exe_updater_java-2-4.png;exe_updater_java;exe_updater_remote;88,2691;330,5289;42,7006;461,4986;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-5.png;exe_updater_java-2-5.png;exe_updater_java;exe_updater_remote;91,0357;316,8752;107,7305;515,6414;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-6.png;exe_updater_java-2-6.png;exe_updater_java;exe_updater_remote;17,6024;306,7946;202,5144;526,9114;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-7.png;exe_updater_java-2-7.png;exe_updater_java;exe_updater_remote;81,9828;226,8349;100,7839;409,6016;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-8.png;exe_updater_java-2-8.png;exe_updater_java;exe_updater_remote;88,0946;227,6482;196,1404;511,8832;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-1.png;exe_updater_java-3-1.png;exe_updater_java;exe_updater_remote;98,0101;397,4902;107,6057;603,106;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-2.png;exe_updater_java-3-2.png;exe_updater_java;exe_updater_remote;17,3799;493,2113;111,1257;621,7169;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-3.png;exe_updater_java-3-3.png;exe_updater_java;exe_updater_remote;17,1168;393,8927;113,5415;524,551;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-4.png;exe_updater_java-3-4.png;exe_updater_java;exe_updater_remote;84,6871;424,4504;106,8424;615,9799;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-5.png;exe_updater_java-3-5.png;exe_updater_java;exe_updater_remote;17,0881;322,1553;114,9536;454,197;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-6.png;exe_updater_java-3-6.png;exe_updater_java;exe_updater_remote;17,5418;424,5226;96,2529;538,3173;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-7.png;exe_updater_java-3-7.png;exe_updater_java;exe_updater_remote;18,3749;394,5377;112,0516;524,9642;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-8.png;exe_updater_java-3-8.png;exe_updater_java;exe_updater_remote;75,9075;438,9194;99,3898;614,2167;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-1.png;exe_updater_java-4-1.png;exe_updater_java;exe_updater_remote;86,7522;308,1146;203,672;598,5388;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-2.png;exe_updater_java-4-2.png;exe_updater_java;exe_updater_remote;17,6074;492,934;101,1849;611,7263;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-3.png;exe_updater_java-4-3.png;exe_updater_java;exe_updater_remote;77,6459;326,2091;198,4665;602,3215;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-4.png;exe_updater_java-4-4.png;exe_updater_java;exe_updater_remote;172,0069;337,9327;170,52;680,4596;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-5.png;exe_updater_java-4-5.png;exe_updater_java;exe_updater_remote;16,938;399,4948;108,4216;524,8544;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-6.png;exe_updater_java-4-6.png;exe_updater_java;exe_updater_remote;17,7512;395,4957;196,9118;610,1587;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-7.png;exe_updater_java-4-7.png;exe_updater_java;exe_updater_remote;16,8895;317,5733;101,8911;436,3539;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-8.png;exe_updater_java-4-8.png;exe_updater_java;exe_updater_remote;83,6014;304,2588;110,2529;498,1131;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-1.png;exe_updater_java-5-1.png;exe_updater_java;exe_updater_remote;81,1121;341,8303;167,3762;590,3186;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-2.png;exe_updater_java-5-2.png;exe_updater_java;exe_updater_remote;78,0515;219,0932;95,1736;392,3183;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-3.png;exe_updater_java-5-3.png;exe_updater_java;exe_updater_remote;16,4695;389,1799;108,837;514,4864;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-4.png;exe_updater_java-5-4.png;exe_updater_java;exe_updater_remote;84,6251;205,5917;115,1768;405,3936;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-5.png;exe_updater_java-5-5.png;exe_updater_java;exe_updater_remote;16,4757;209,737;117,1019;343,3146;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-6.png;exe_updater_java-5-6.png;exe_updater_java;exe_updater_remote;94,4657;312,2558;106,9984;513,7199;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-7.png;exe_updater_java-5-7.png;exe_updater_java;exe_updater_remote;76,9006;227,7718;271,3238;575,9962;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-8.png;exe_updater_java-5-8.png;exe_updater_java;exe_updater_remote;89,9029;317,3686;164,3878;571,6593;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-1-1.png;exe_updater_remote-1-1.png;exe_updater_remote;exe_updater_remote;16,8443;97,7133;96,7319;211,2895;True;149;True
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-1-2.png;exe_updater_remote-1-2.png;exe_updater_remote;exe_updater_remote;17,1423;106,7361;34,628;158,5064;True;56;True
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-2-1.png;exe_updater_remote-2-1.png;exe_updater_remote;exe_updater_remote;16,934;400,4287;105,7825;523,1452;True;107;True
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-2-2.png;exe_updater_remote-2-2.png;exe_updater_remote;exe_updater_remote;17,4509;295,1812;116,8373;429,4694;True;59;True
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-3-1.png;exe_updater_remote-3-1.png;exe_updater_remote;exe_updater_remote;83,3396;430,1774;104,9562;618,4732;True;59;True
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-3-2.png;exe_updater_remote-3-2.png;exe_updater_remote;exe_updater_remote;83,2015;310,2514;106,7163;500,1692;True;55;True
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-4-1.png;exe_updater_remote-4-1.png;exe_updater_remote;exe_updater_remote;81,3785;423,1052;107,7185;612,2022;True;84;True
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-4-2.png;exe_updater_remote-4-2.png;exe_updater_remote;exe_updater_remote;83,336;320,2612;104,8772;508,4744;True;61;True
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-5-1.png;exe_updater_remote-5-1.png;exe_updater_remote;exe_updater_remote;16,8896;395,3939;105,7786;518,0621;True;113;True
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-5-2.png;exe_updater_remote-5-2.png;exe_updater_remote;exe_updater_remote;88,3821;300,9959;100,6043;489,9823;True;59;True
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-1-1.png;exe_updater_simple-1-1.png;exe_updater_simple;exe_updater_remote;16,7283;97,9315;208,1032;322,763;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-2-1.png;exe_updater_simple-2-1.png;exe_updater_simple;exe_updater_remote;17,3026;414,6886;169,7623;601,7535;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-3-1.png;exe_updater_simple-3-1.png;exe_updater_simple;exe_updater_remote;82,076;314,158;211,7276;607,9616;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-4-1.png;exe_updater_simple-4-1.png;exe_updater_simple;exe_updater_remote;101,8331;420,4874;98,3519;620,6724;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-5-1.png;exe_updater_simple-5-1.png;exe_updater_simple;exe_updater_remote;72,1038;210,1273;207,7215;489,9526;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-1-1.png;ms_word_macro-1-1.png;ms_word_macro;exe_updater_remote;125,4335;183,8916;109,665;418,9901;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-1-2.png;ms_word_macro-1-2.png;ms_word_macro;exe_updater_remote;79,2506;118,8061;105,8031;303,8598;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-1-3.png;ms_word_macro-1-3.png;ms_word_macro;exe_updater_remote;17,7615;98,2199;96,3653;212,3467;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-1-4.png;ms_word_macro-1-4.png;ms_word_macro;exe_updater_remote;16,8908;99,5465;140,5346;256,9719;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-2-1.png;ms_word_macro-2-1.png;ms_word_macro;exe_updater_remote;17,2456;409,4716;96,1639;522,8811;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-2-2.png;ms_word_macro-2-2.png;ms_word_macro;exe_updater_remote;16,6003;228,3608;187,6363;432,5974;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-2-3.png;ms_word_macro-2-3.png;ms_word_macro;exe_updater_remote;93,493;413,6681;106,4457;613,6068;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-2-4.png;ms_word_macro-2-4.png;ms_word_macro;exe_updater_remote;17,2348;285,2584;220,108;522,6012;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-3-1.png;ms_word_macro-3-1.png;ms_word_macro;exe_updater_remote;127,4009;289,998;104,7484;522,1473;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-3-2.png;ms_word_macro-3-2.png;ms_word_macro;exe_updater_remote;17,0515;305,7069;108,3813;431,1397;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-3-3.png;ms_word_macro-3-3.png;ms_word_macro;exe_updater_remote;17,2496;489,1072;113,8877;620,2445;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-3-4.png;ms_word_macro-3-4.png;ms_word_macro;exe_updater_remote;16,9886;300,0815;110,968;428,0381;False;0;False
