detector;screenshot_path;artifact_goal;artifacttype_retrieved;features_extracted;matching_finished;total;found;match_count
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-6.png;ms_word_protected_view;220,9126;497,7568;197,5275;916,1969;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-7.png;ms_word_protected_view;234,9485;415,6212;272,6254;923,1951;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-8.png;ms_word_protected_view;305,0717;398,9981;224,1352;928,205;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-1.png;ms_word_protected_view;233,4322;526,8673;212,2479;972,5474;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-2.png;ms_word_protected_view;233,8677;397,5868;219,2305;850,685;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-3.png;ms_word_protected_view;407,9857;411,329;210,3295;1029,6442;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-4.png;ms_word_protected_view;231,1731;323,4528;212,074;766,6999;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-5.png;ms_word_protected_view;238,6273;496,6341;206,4983;941,7597;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-6.png;ms_word_protected_view;308,3405;388,686;216,3784;913,4049;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-7.png;ms_word_protected_view;409,7975;420,7781;202,5679;1033,1435;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-8.png;ms_word_protected_view;219,1828;319,5791;212,9573;751,7192;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-1.png;ms_word_protected_view;405,116;328,919;214,5453;948,5803;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-2.png;ms_word_protected_view;302,022;330,0153;196,0539;828,0912;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-3.png;ms_word_protected_view;319,5213;402,9572;201,8247;924,3032;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-4.png;ms_word_protected_view;294,1119;326,0753;200,944;821,1312;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-5.png;ms_word_protected_view;396,1786;337,7847;208,3013;942,2646;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-6.png;ms_word_protected_view;234,2002;330,6144;135,0042;699,8188;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-7.png;ms_word_protected_view;287,1925;516,5711;209,3751;1013,1387;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-8.png;ms_word_protected_view;293,5489;331,4617;210,4252;835,4358;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-1.png;ms_word_protected_view;297,4933;309,2146;141,5765;748,2844;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-2.png;ms_word_protected_view;227,2322;415,1168;208,3378;850,6868;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-3.png;ms_word_protected_view;301,2274;323,6293;136,2547;761,1114;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-4.png;ms_word_protected_view;319,4153;398,4354;208,7935;926,6442;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-5.png;ms_word_protected_view;280,9778;235,7759;304,0848;820,8385;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-6.png;ms_word_protected_view;383,0232;235,1247;304,9156;923,0635;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-7.png;ms_word_protected_view;289,2677;194,6656;300,3351;784,2684;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-8.png;ms_word_protected_view;290,8085;221,0902;298,5891;810,4878;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-1-1.png;ms_word_protected_view;393,3785;109,1986;199,2937;701,8708;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-1-2.png;ms_word_protected_view;311,72;206,3445;207,1062;725,1707;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-2-1.png;ms_word_protected_view;291,9951;418,7608;202,0667;912,8226;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-2-2.png;ms_word_protected_view;229,5416;397,6195;194,7889;821,95;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-3-1.png;ms_word_protected_view;229,763;494,7113;212,8057;937,28;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-3-2.png;ms_word_protected_view;306,6941;488,0467;197,113;991,8538;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-4-1.png;ms_word_protected_view;291,5929;412,6651;200,5533;904,8113;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-4-2.png;ms_word_protected_view;303,9414;399,374;205,9333;909,2487;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-5-1.png;ms_word_protected_view;312,0767;286,7603;210,7762;809,6132;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-5-2.png;ms_word_protected_view;297,9559;405,9065;215,6894;919,5518;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-1-1.png;ms_word_protected_view;231,7272;286,2538;208,4079;726,3889;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-2-1.png;ms_word_protected_view;303,0053;400,4608;203,4162;906,8823;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-3-1.png;ms_word_protected_view;290,9963;447,5823;182,3723;920,9509;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-4-1.png;ms_word_protected_view;306,6757;434,6611;205,2114;946,5482;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-5-1.png;ms_word_protected_view;218,248;401,2565;203,5919;823,0964;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-1-1.png;ms_word_macro;207,1792;100,7552;305,8642;613,7986;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-1-2.png;ms_word_macro;209,6369;116,1607;309,8898;635,6874;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-2-1.png;ms_word_macro;209,5975;215,4045;285,5211;710,5231;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-2-2.png;ms_word_macro;287,8177;229,5857;310,144;827,5474;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-3-1.png;ms_word_macro;300,4478;315,8779;294,0982;910,4239;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-3-2.png;ms_word_macro;296,7952;416,1851;298,9025;1011,8828;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-4-1.png;ms_word_macro;139,8701;314,0832;306,5435;760,4968;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-4-2.png;ms_word_macro;217,4878;297,253;308,281;823,0218;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-5-1.png;ms_word_macro;295,3954;115,8943;298,5077;709,7974;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-5-2.png;ms_word_macro;200,5612;313,318;294,7303;808,6095;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-1-1.png;ms_word_macro;201,2064;170,1137;307,2402;678,5603;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-1-2.png;ms_word_macro;220,7027;285,7472;301,0967;807,5466;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-2-1.png;ms_word_macro;231,1194;288,9768;239,3927;759,4889;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-2-2.png;ms_word_macro;204,5576;414,0973;222,9487;841,6036;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-3-1.png;ms_word_macro;203,3816;227,4608;382,0604;812,9028;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-3-2.png;ms_word_macro;308,031;322,9156;300,4937;931,4403;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-4-1.png;ms_word_macro;219,9018;216,0856;298,8344;734,8218;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-4-2.png;ms_word_macro;288,3119;222,3374;303,7862;814,4355;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-5-1.png;ms_word_macro;226,6648;293,5856;300,7697;821,0201;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-5-2.png;ms_word_macro;200,1958;310,689;308,5122;819,397;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-1-1.png;ms_word_macro;197,7418;113,6973;320,3249;631,764;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-1-2.png;ms_word_macro;301,6485;112,1998;282,5539;696,4022;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-1-3.png;ms_word_macro;199,8958;96,9141;399,7649;696,5748;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-2-1.png;ms_word_macro;202,6328;219,7288;291,5293;713,8909;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-2-2.png;ms_word_macro;286,7207;122,7293;293,1364;702,5864;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-2-3.png;ms_word_macro;205,9636;205,628;308,0298;719,6214;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-3-1.png;ms_word_macro;213,3356;199,9065;285,2746;698,5167;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-3-2.png;ms_word_macro;272,2759;326,1047;292,7843;891,1649;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-3-3.png;ms_word_macro;210,8518;232,2461;288,8337;731,9316;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-4-1.png;ms_word_macro;300,745;232,5454;296,0562;829,3466;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-4-2.png;ms_word_macro;284,1601;232,0857;292,0567;808,3025;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-4-3.png;ms_word_macro;206,9886;274,3398;323,677;805,0054;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-5-1.png;ms_word_macro;210,745;195,6568;228,3914;634,7932;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-5-2.png;ms_word_macro;279,5273;118,6684;308,8475;707,0432;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-5-3.png;ms_word_macro;209,7376;200,7971;315,2002;725,7349;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Einfach-1-1.png;ms_word_macro;285,0192;107,4288;228,3606;620,8086;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Einfach-1-2.png;ms_word_macro;197,4747;125,8401;220,6535;543,9683;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Einfach-2-1.png;ms_word_macro;197,5862;211,7921;395,0166;804,3949;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Einfach-2-2.png;ms_word_macro;223,7893;216,7932;144,2145;584,797;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Einfach-3-1.png;ms_word_macro;206,5081;300,4141;319,634;826,5562;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Einfach-3-2.png;ms_word_macro;201,7608;193,6886;307,3915;702,8409;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Einfach-4-1.png;ms_word_macro;293,199;308,6322;303,6673;905,4985;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Einfach-4-2.png;ms_word_macro;204,4018;225,6869;315,9356;746,0243;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Einfach-5-1.png;ms_word_macro;205,7648;122,5672;292,1786;620,5106;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Einfach-5-2.png;ms_word_macro;294,6131;205,27;216,6647;716,5478;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Schwer-1-1.png;ms_word_macro;199,9222;186,0524;318,2973;704,2719;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Schwer-1-2.png;ms_word_macro;227,3842;112,2605;287,6729;627,3176;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Schwer-2-1.png;ms_word_macro;197,933;302,0178;289,4048;789,3556;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Schwer-2-2.png;ms_word_macro;277,7163;225,978;395,5136;899,2079;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Schwer-3-1.png;ms_word_macro;305,9713;326,9151;309,0958;941,9822;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Schwer-3-2.png;ms_word_macro;220,9649;284,6302;233,7727;739,3678;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Schwer-4-1.png;ms_word_macro;206,0561;136,4239;235,1462;577,6262;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Schwer-4-2.png;ms_word_macro;200,3138;291,6823;219,8444;711,8405;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Schwer-5-1.png;ms_word_macro;218,0793;308,0079;297,2746;823,3618;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Schwer-5-2.png;ms_word_macro;207,5521;120,1088;288,9324;616,5933;False;0
orb;\\VBOXSVR\evaluation_screenshots\05_Newsletter-Schwer-1-1.png;ms_word_macro;220,8424;186,142;292,8312;699,8156;False;0
orb;\\VBOXSVR\evaluation_screenshots\05_Newsletter-Schwer-2-1.png;ms_word_macro;216,961;311,1631;289,2796;817,4037;False;0
orb;\\VBOXSVR\evaluation_screenshots\05_Newsletter-Schwer-3-1.png;ms_word_macro;233,5183;380,5349;219,2929;833,3461;False;0
orb;\\VBOXSVR\evaluation_screenshots\05_Newsletter-Schwer-4-1.png;ms_word_macro;210,9955;319,976;300,1745;831,146;False;0
orb;\\VBOXSVR\evaluation_screenshots\05_Newsletter-Schwer-5-1.png;ms_word_macro;272,2592;124,4046;314,505;711,1688;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-1-1.png;ms_word_macro;221,7375;218,2001;287,5155;727,4531;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-1-2.png;ms_word_macro;198,1893;107,8418;309,012;615,0431;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-1-3.png;ms_word_macro;223,5865;187,173;292,5545;703,314;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-1-4.png;ms_word_macro;197,4264;97,6242;326,9155;621,9661;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-2-1.png;ms_word_macro;212,7459;311,8823;304,4478;829,076;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-2-2.png;ms_word_macro;304,839;221,1584;240,0299;766,0273;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-2-3.png;ms_word_macro;218,1581;329,8137;234,8887;782,8605;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-2-4.png;ms_word_macro;210,3182;307,8959;296,8735;815,0876;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-3-1.png;ms_word_macro;227,52;299,7341;306,1759;833,43;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-3-2.png;ms_word_macro;230,4167;381,3646;303,1612;914,9425;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-3-3.png;ms_word_macro;205,0516;408,7925;296,639;910,4831;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-3-4.png;ms_word_macro;202,1477;414,3281;295,7263;912,2021;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-4-1.png;ms_word_macro;196,0905;311,9807;294,8138;802,885;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-4-2.png;ms_word_macro;204,5766;308,0775;307,2326;819,8867;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-4-3.png;ms_word_macro;226,5234;382,9737;228,4515;837,9486;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-4-4.png;ms_word_macro;200,7634;403,2576;222,7611;826,7821;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-5-1.png;ms_word_macro;218,151;232,0295;314,8084;764,9889;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-5-2.png;ms_word_macro;211,8247;216,3438;286,2517;714,4202;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-5-3.png;ms_word_macro;294,0041;233,4149;306,1228;833,5418;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-5-4.png;ms_word_macro;214,2214;313,906;305,3048;833,4322;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-1-1.png;ms_word_macro;205,526;110,8888;218,698;535,1128;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-1-2.png;ms_word_macro;203,385;201,3712;310,1726;714,9288;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-1-3.png;ms_word_macro;213,7818;112,741;307,1246;633,6474;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-2-1.png;ms_word_macro;301,6432;212,9279;236,0433;750,6144;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-2-2.png;ms_word_macro;209,0127;336,8032;233,7112;779,5271;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-2-3.png;ms_word_macro;286,7846;120,3805;303,1019;710,267;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-3-1.png;ms_word_macro;217,7303;208,3251;322,5772;748,6326;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-3-2.png;ms_word_macro;303,875;319,076;225,7279;848,6789;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-3-3.png;ms_word_macro;207,0532;211,4603;298,4804;716,9939;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-4-1.png;ms_word_macro;217,12;221,0026;391,631;829,7536;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-4-2.png;ms_word_macro;210,8441;309,0134;378,3639;898,2214;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-4-3.png;ms_word_macro;295,4034;217,3337;311,3312;824,0683;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-5-1.png;ms_word_macro;220,7441;197,9474;312,8829;731,5744;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-5-2.png;ms_word_macro;222,4934;301,3441;322,1438;845,9813;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-5-3.png;ms_word_macro;206,9901;212,8234;214,8412;634,6547;False;0
orb;\\VBOXSVR\evaluation_screenshots\08_Weiterbildung-Schwer-1-1.png;ms_word_macro;207,3628;209,2544;316,8788;733,496;False;0
orb;\\VBOXSVR\evaluation_screenshots\08_Weiterbildung-Schwer-2-1.png;ms_word_macro;279,0531;131,4916;335,1865;745,7312;False;0
orb;\\VBOXSVR\evaluation_screenshots\08_Weiterbildung-Schwer-3-1.png;ms_word_macro;209,8286;289,6247;308,1959;807,6492;False;0
orb;\\VBOXSVR\evaluation_screenshots\08_Weiterbildung-Schwer-4-1.png;ms_word_macro;227,0254;302,7923;301,8462;831,6639;False;0
orb;\\VBOXSVR\evaluation_screenshots\08_Weiterbildung-Schwer-5-1.png;ms_word_macro;215,9381;290,773;317,1508;823,8619;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-1-1.png;ms_word_macro;199,3831;108,0128;323,7811;631,177;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-1-2.png;ms_word_macro;294,8853;134,3951;299,3784;728,6588;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-1-3.png;ms_word_macro;203,7247;110,1;385,2297;699,0544;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-2-1.png;ms_word_macro;292,2648;197,3714;236,1771;725,8133;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-2-2.png;ms_word_macro;201,2896;292,3258;304,9486;798,564;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-2-3.png;ms_word_macro;206,6974;203,4642;310,8746;721,0362;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-3-1.png;ms_word_macro;217,1909;210,7923;296,8735;724,8567;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-3-2.png;ms_word_macro;208,081;300,7949;328,2048;837,0807;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-3-3.png;ms_word_macro;141,3501;276,6125;229,9905;647,9531;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-4-1.png;ms_word_macro;209,6696;209,1288;381,3251;800,1235;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-4-2.png;ms_word_macro;207,4252;206,7976;323,6507;737,8735;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-4-3.png;ms_word_macro;291,8962;305,7833;313,9024;911,5819;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-5-1.png;ms_word_macro;299,0788;225,6728;290,161;814,9126;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-5-2.png;ms_word_macro;210,6449;126,0531;238,4726;575,1706;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-5-3.png;ms_word_macro;296,1029;188,4691;228,9648;713,5368;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_advertisement-1-1.png;ms_word_macro;209,7911;223,921;308,9439;742,656;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_advertisement-2-1.png;ms_word_macro;211,0696;319,1556;303,7319;833,9571;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_advertisement-3-1.png;ms_word_macro;206,6351;330,5264;306,4347;843,5962;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_advertisement-4-1.png;ms_word_macro;279,3188;336,7573;318,7979;934,874;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_advertisement-5-1.png;ms_word_macro;215,8312;291,4726;390,6643;897,9681;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_defacing-1-1.png;ms_word_macro;299,8913;203,8068;221,6441;725,3422;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_defacing-2-1.png;ms_word_macro;209,0447;323,7687;304,4171;837,2305;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_defacing-3-1.png;ms_word_macro;216,1238;332,4831;304,0914;852,6983;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_defacing-4-1.png;ms_word_macro;211,4358;320,2476;230,9025;762,5859;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_defacing-5-1.png;ms_word_macro;137,2797;295,2893;221,9528;654,5218;False;0
orb;\\VBOXSVR\evaluation_screenshots\email-bounce-exchange-de-1-1.png;ms_word_macro;223,0768;181,0687;320,3594;724,5049;False;0
orb;\\VBOXSVR\evaluation_screenshots\email-bounce-exchange-de-2-1.png;ms_word_macro;299,0513;323,1408;293,6304;915,8225;False;0
orb;\\VBOXSVR\evaluation_screenshots\email-bounce-exchange-de-3-1.png;ms_word_macro;195,8499;240,6003;237,0124;673,4626;False;0
orb;\\VBOXSVR\evaluation_screenshots\email-bounce-exchange-de-4-1.png;ms_word_macro;282,1648;245,846;303,5378;831,5486;False;0
orb;\\VBOXSVR\evaluation_screenshots\email-bounce-exchange-de-5-1.png;ms_word_macro;209,4768;219,1857;316,4784;745,1409;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_extended-1-1.png;ms_word_macro;292,8031;113,7804;305,4764;712,0599;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_extended-2-1.png;ms_word_macro;202,942;329,6115;264,0125;796,566;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_extended-3-1.png;ms_word_macro;203,1996;327,1018;306,5598;836,8612;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_extended-4-1.png;ms_word_macro;214,9991;404,5538;303,1;922,6529;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_extended-5-1.png;ms_word_macro;283,462;214,0764;293,9957;791,5341;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_simple-1-1.png;ms_word_macro;205,7213;112,6785;217,0614;535,4612;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_simple-2-1.png;ms_word_macro;259,9838;320,1783;315,5725;895,7346;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_simple-3-1.png;ms_word_macro;287,1183;404,4123;320,5924;1012,123;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_simple-4-1.png;ms_word_macro;199,8446;409,9762;229,8407;839,6615;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_simple-5-1.png;ms_word_macro;206,8184;237,5092;310,455;754,7826;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-1-1.png;ms_word_macro;281,7144;106,6256;395,2112;783,5512;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-1-2.png;ms_word_macro;292,7691;117,0708;303,4114;713,2513;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-1-3.png;ms_word_macro;204,7636;114,851;307,4705;627,0851;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-1-4.png;ms_word_macro;211,9078;113,6453;233,4753;559,0284;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-2-1.png;ms_word_macro;210,5011;311,2545;314,7423;836,4979;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-2-2.png;ms_word_macro;202,6944;232,6895;323,1139;758,4978;False;0
