detector;screenshot_path;temp;artifact_visible;artifact_goal;artifacttype_retrieved;features_extracted;matching_finished;total;found;match_count;goal
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-2-8.png;exe_updater_java-2-8.png;exe_updater_java;01_Jibberish-Mittel;200,4301;319,6865;111,2962;631,4128;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-3-1.png;exe_updater_java-3-1.png;exe_updater_java;01_Jibberish-Mittel;201,4825;406,3518;120,0649;727,8992;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-3-2.png;exe_updater_java-3-2.png;exe_updater_java;01_Jibberish-Mittel;197,2726;335,9938;190,321;723,5874;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-3-3.png;exe_updater_java-3-3.png;exe_updater_java;01_Jibberish-Mittel;205,9747;418,3246;174,952;799,2513;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-3-4.png;exe_updater_java-3-4.png;exe_updater_java;01_Jibberish-Mittel;127,2312;396,5231;117,6667;641,421;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-3-5.png;exe_updater_java-3-5.png;exe_updater_java;01_Jibberish-Mittel;199,0833;414,6306;113,556;727,2699;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-3-6.png;exe_updater_java-3-6.png;exe_updater_java;01_Jibberish-Mittel;205,9957;406,6474;112,2537;724,8968;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-3-7.png;exe_updater_java-3-7.png;exe_updater_java;01_Jibberish-Mittel;126,2857;386,8237;123,4047;636,5141;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-3-8.png;exe_updater_java-3-8.png;exe_updater_java;01_Jibberish-Mittel;191,0221;402,0264;114,3669;707,4154;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-4-1.png;exe_updater_java-4-1.png;exe_updater_java;01_Jibberish-Mittel;206,7127;322,5615;186,9308;716,205;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-4-2.png;exe_updater_java-4-2.png;exe_updater_java;01_Jibberish-Mittel;126,0927;404,9913;184,4724;715,5564;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-4-3.png;exe_updater_java-4-3.png;exe_updater_java;01_Jibberish-Mittel;286,5637;441,3235;182,988;910,8752;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-4-4.png;exe_updater_java-4-4.png;exe_updater_java;01_Jibberish-Mittel;184,3606;314,3279;115,5276;614,2161;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-4-5.png;exe_updater_java-4-5.png;exe_updater_java;01_Jibberish-Mittel;194,2606;423,4886;177,6473;795,3965;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-4-6.png;exe_updater_java-4-6.png;exe_updater_java;01_Jibberish-Mittel;126,3762;389,8211;112,9028;629,1001;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-4-7.png;exe_updater_java-4-7.png;exe_updater_java;01_Jibberish-Mittel;196,7285;308,4685;200,9994;706,1964;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-4-8.png;exe_updater_java-4-8.png;exe_updater_java;01_Jibberish-Mittel;204,9957;319,7038;193,8443;718,5438;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-5-1.png;exe_updater_java-5-1.png;exe_updater_java;01_Jibberish-Mittel;197,4622;217,2829;195,1316;609,8767;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-5-2.png;exe_updater_java-5-2.png;exe_updater_java;01_Jibberish-Mittel;201,0934;300,7388;193,6641;695,4963;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-5-3.png;exe_updater_java-5-3.png;exe_updater_java;01_Jibberish-Mittel;205,7583;299,3119;131,3315;636,4017;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-5-4.png;exe_updater_java-5-4.png;exe_updater_java;01_Jibberish-Mittel;189,8384;229,5932;180,1708;599,6024;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-5-5.png;exe_updater_java-5-5.png;exe_updater_java;01_Jibberish-Mittel;122,2808;275,7343;128,8439;526,859;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-5-6.png;exe_updater_java-5-6.png;exe_updater_java;01_Jibberish-Mittel;191,8756;237,1739;178,4436;607,4931;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-5-7.png;exe_updater_java-5-7.png;exe_updater_java;01_Jibberish-Mittel;199,8561;301,6827;116,3008;617,8396;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_java-5-8.png;exe_updater_java-5-8.png;exe_updater_java;01_Jibberish-Mittel;185,2433;221,0834;111,7288;518,0555;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_remote-1-1.png;exe_updater_remote-1-1.png;exe_updater_remote;01_Jibberish-Mittel;187,5591;110,8361;115,7717;414,1669;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_remote-1-2.png;exe_updater_remote-1-2.png;exe_updater_remote;01_Jibberish-Mittel;199,2331;37,4779;195,6944;432,4054;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_remote-2-1.png;exe_updater_remote-2-1.png;exe_updater_remote;01_Jibberish-Mittel;189,3359;409,9261;113,1088;712,3708;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_remote-2-2.png;exe_updater_remote-2-2.png;exe_updater_remote;01_Jibberish-Mittel;130,5748;308,6185;180,5912;619,7845;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_remote-3-1.png;exe_updater_remote-3-1.png;exe_updater_remote;01_Jibberish-Mittel;197,8033;409,7867;117,0133;724,6033;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_remote-3-2.png;exe_updater_remote-3-2.png;exe_updater_remote;01_Jibberish-Mittel;213,1604;311,0022;119,1536;643,3162;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_remote-4-1.png;exe_updater_remote-4-1.png;exe_updater_remote;01_Jibberish-Mittel;192,7477;317,7187;199,6697;710,1361;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_remote-4-2.png;exe_updater_remote-4-2.png;exe_updater_remote;01_Jibberish-Mittel;200,8424;338,2238;177,6268;716,693;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_remote-5-1.png;exe_updater_remote-5-1.png;exe_updater_remote;01_Jibberish-Mittel;201,7921;222,5274;182,3818;606,7013;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_remote-5-2.png;exe_updater_remote-5-2.png;exe_updater_remote;01_Jibberish-Mittel;202,0408;214,7734;115,9357;532,7499;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_simple-1-1.png;exe_updater_simple-1-1.png;exe_updater_simple;01_Jibberish-Mittel;202,2063;95,787;121,0119;419,0052;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_simple-2-1.png;exe_updater_simple-2-1.png;exe_updater_simple;01_Jibberish-Mittel;270,1535;228,2934;187,2425;685,6894;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_simple-3-1.png;exe_updater_simple-3-1.png;exe_updater_simple;01_Jibberish-Mittel;197,8429;390,9306;117,763;706,5365;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_simple-4-1.png;exe_updater_simple-4-1.png;exe_updater_simple;01_Jibberish-Mittel;212,8508;324,8314;194,8247;732,5069;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\exe_updater_simple-5-1.png;exe_updater_simple-5-1.png;exe_updater_simple;01_Jibberish-Mittel;199,6459;291,1344;118,7933;609,5736;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-1-1.png;ms_word_macro-1-1.png;ms_word_macro;01_Jibberish-Mittel;139,5335;175,5775;203,6574;518,7684;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-1-2.png;ms_word_macro-1-2.png;ms_word_macro;01_Jibberish-Mittel;195,3065;289,3286;132,8872;617,5223;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-1-3.png;ms_word_macro-1-3.png;ms_word_macro;01_Jibberish-Mittel;197,7054;99,4417;203,154;500,3011;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-1-4.png;ms_word_macro-1-4.png;ms_word_macro;01_Jibberish-Mittel;295,7239;128,072;201,9726;625,7685;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-2-1.png;ms_word_macro-2-1.png;ms_word_macro;01_Jibberish-Mittel;201,1847;205,8476;196,5482;603,5805;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-2-2.png;ms_word_macro-2-2.png;ms_word_macro;01_Jibberish-Mittel;205,0919;321,0602;183,0935;709,2456;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-2-3.png;ms_word_macro-2-3.png;ms_word_macro;01_Jibberish-Mittel;212,9107;300,1833;183,0961;696,1901;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-2-4.png;ms_word_macro-2-4.png;ms_word_macro;01_Jibberish-Mittel;198,4375;291,3991;114,106;603,9426;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-3-1.png;ms_word_macro-3-1.png;ms_word_macro;01_Jibberish-Mittel;195,3575;303,5768;119,5331;618,4674;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-3-2.png;ms_word_macro-3-2.png;ms_word_macro;01_Jibberish-Mittel;218,0379;310,4229;187,0119;715,4727;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-3-3.png;ms_word_macro-3-3.png;ms_word_macro;01_Jibberish-Mittel;125,1576;393,1737;135,2674;653,5987;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-3-4.png;ms_word_macro-3-4.png;ms_word_macro;01_Jibberish-Mittel;116,6188;382,5603;117,8345;617,0136;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-4-1.png;ms_word_macro-4-1.png;ms_word_macro;01_Jibberish-Mittel;267,4021;249,0134;132,8358;649,2513;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-4-2.png;ms_word_macro-4-2.png;ms_word_macro;01_Jibberish-Mittel;207,7681;414,3683;206,2858;828,4222;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-4-3.png;ms_word_macro-4-3.png;ms_word_macro;01_Jibberish-Mittel;318,2237;485,2878;191,0904;994,6019;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-4-4.png;ms_word_macro-4-4.png;ms_word_macro;01_Jibberish-Mittel;196,4582;224,5402;204,0554;625,0538;False;0;False
orb;\\VBOXSVR\evaluation_screenshots_scaled\ms_word_macro-5-1.png;ms_word_macro-5-1.png;ms_word_macro;01_Jibberish-Mittel;219,9986;295,5063;203,3765;718,8814;False;0;False
