detector;screenshot_path;artifact_goal;artifacttype_retrieved;features_extracted;matching_finished;total;found;match_count
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-5-1.png;01_Jibberish-Mittel;205,899;223,2334;108,6315;537,7639;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-5-2.png;01_Jibberish-Mittel;212,4723;203,092;186,6329;602,1972;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-5-3.png;01_Jibberish-Mittel;215,5375;437,0868;115,2139;767,8382;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-5-4.png;01_Jibberish-Mittel;202,7313;208,6359;188,4993;599,8665;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_self_remove-1-1.png;01_Jibberish-Mittel;218,4753;93,2924;181,1818;492,9495;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_self_remove-2-1.png;01_Jibberish-Mittel;217,4923;510,0453;178,9193;906,4569;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_self_remove-3-1.png;01_Jibberish-Mittel;209,7844;316,2506;113,4593;639,4943;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_self_remove-4-1.png;01_Jibberish-Mittel;206,0454;306,9139;119,3232;632,2825;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_self_remove-5-1.png;01_Jibberish-Mittel;205,0428;190,4045;119,5023;514,9496;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-1-1.png;01_Jibberish-Mittel;294,8671;101,2509;110,1321;506,2501;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-1-2.png;01_Jibberish-Mittel;212,5341;103,9899;120,9612;437,4852;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-1-3.png;01_Jibberish-Mittel;297,2625;98,1211;191,718;587,1016;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-1-4.png;01_Jibberish-Mittel;221,0936;96,5685;190,3328;507,9949;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-2-1.png;01_Jibberish-Mittel;217,4785;235,5667;125,5451;578,5903;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-2-2.png;01_Jibberish-Mittel;282,245;232,8918;190,3356;705,4724;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-2-3.png;01_Jibberish-Mittel;321,9474;210,2066;179,3349;711,4889;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-2-4.png;01_Jibberish-Mittel;216,2427;328,5829;183,6995;728,5251;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-3-1.png;01_Jibberish-Mittel;201,6159;518,2563;175,9263;895,7985;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-3-2.png;01_Jibberish-Mittel;210,9719;288,5963;190,2733;689,8415;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-3-3.png;01_Jibberish-Mittel;144,9848;273,189;124,0334;542,2072;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-3-4.png;01_Jibberish-Mittel;229,4424;284,1253;185,6758;699,2435;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-4-1.png;01_Jibberish-Mittel;285,2845;418,7673;179,2636;883,3154;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-4-2.png;01_Jibberish-Mittel;207,9002;301,8187;114,5299;624,2488;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-4-3.png;01_Jibberish-Mittel;291,1285;310,4686;122,5201;724,1172;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-4-4.png;01_Jibberish-Mittel;313,4156;406,5326;112,5526;832,5008;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-5-1.png;01_Jibberish-Mittel;156,7903;158,4494;126,2688;441,5085;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-5-2.png;01_Jibberish-Mittel;221,3133;219,8547;187,4505;628,6185;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-5-3.png;01_Jibberish-Mittel;224,5431;390,4694;119,7099;734,7224;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-5-4.png;01_Jibberish-Mittel;192,1123;205,0127;114,8482;511,9732;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-1-1.png;01_Jibberish-Mittel;283,9918;124,9235;184,914;593,8293;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-1-2.png;01_Jibberish-Mittel;216,0034;127,4066;125,0099;468,4199;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-2-1.png;01_Jibberish-Mittel;211,1048;198,5967;188,5087;598,2102;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-2-2.png;01_Jibberish-Mittel;222,3633;208,6891;183,5823;614,6347;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-3-1.png;01_Jibberish-Mittel;277,1103;644,5637;181,9749;1103,6489;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-3-2.png;01_Jibberish-Mittel;214,397;286,0188;119,4144;619,8302;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-4-1.png;01_Jibberish-Mittel;218,6666;213,7141;187,0162;619,3969;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-4-2.png;01_Jibberish-Mittel;232,5584;277,5432;129,3542;639,4558;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-5-1.png;01_Jibberish-Mittel;284,1261;419,4892;113,5522;817,1675;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-5-2.png;01_Jibberish-Mittel;300,7183;223,1454;185,6758;709,5395;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-1.png;01_Jibberish-Mittel;226,9838;98,9079;114,5028;440,3945;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-2.png;01_Jibberish-Mittel;310,501;34,9509;110,3782;455,8301;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-3.png;01_Jibberish-Mittel;703,0798;522,5034;117,7772;1343,3604;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-4.png;01_Jibberish-Mittel;1730,1295;314,0253;403,2788;2447,4336;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-5.png;01_Jibberish-Mittel;712,9079;96,9639;129,825;939,6968;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-6.png;01_Jibberish-Mittel;300,7494;106,2657;121,5658;528,5809;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-7.png;01_Jibberish-Mittel;422,8699;106,107;119,9085;648,8854;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-8.png;01_Jibberish-Mittel;289,2749;206,9121;192,5526;688,7396;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-1.png;01_Jibberish-Mittel;295,7761;441,698;124,2796;861,7537;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-2.png;01_Jibberish-Mittel;225,4492;3316,7337;184,2635;3726,4464;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-3.png;01_Jibberish-Mittel;289,0889;726,081;125,977;1141,1469;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-4.png;01_Jibberish-Mittel;297,6806;208,1769;184,0682;689,9257;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-5.png;01_Jibberish-Mittel;316,3488;218,7893;278,7933;813,9314;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-6.png;01_Jibberish-Mittel;225,3307;496,8296;186,8771;909,0374;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-7.png;01_Jibberish-Mittel;222,4708;299,204;193,1436;714,8184;False;38
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-8.png;01_Jibberish-Mittel;236,0109;291,9912;116,3887;644,3908;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-1.png;01_Jibberish-Mittel;207,1532;586,4205;191,2321;984,8058;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-2.png;01_Jibberish-Mittel;232,988;278,4007;189,584;700,9727;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-3.png;01_Jibberish-Mittel;400,3948;326,4569;179,9216;906,7733;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-4.png;01_Jibberish-Mittel;285,1893;523,9199;188,8903;997,9995;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-5.png;01_Jibberish-Mittel;306,4008;303,2756;200,0534;809,7298;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-6.png;01_Jibberish-Mittel;274,7191;231,8329;185,5133;692,0653;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-7.png;01_Jibberish-Mittel;212,1285;292,0262;119,2965;623,4512;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-8.png;01_Jibberish-Mittel;228,1849;300,63;118,6065;647,4214;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-1.png;01_Jibberish-Mittel;211,4331;305,5114;119,2012;636,1457;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-2.png;01_Jibberish-Mittel;213,1432;311,6462;125,145;649,9344;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-3.png;01_Jibberish-Mittel;201,5072;310,0317;121,3981;632,937;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-4.png;01_Jibberish-Mittel;211,638;304,3058;116,5181;632,4619;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-5.png;01_Jibberish-Mittel;218,4506;279,6269;121,7932;619,8707;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-6.png;01_Jibberish-Mittel;194,9598;308,6474;179,8793;683,4865;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-7.png;01_Jibberish-Mittel;217,3844;299,6023;122,7806;639,7673;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-8.png;01_Jibberish-Mittel;220,0996;302,8503;181,7165;704,6664;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-1.png;01_Jibberish-Mittel;223,7392;205,0171;192,0274;620,7837;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-2.png;01_Jibberish-Mittel;212,2236;142,3735;130,8271;485,4242;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-3.png;01_Jibberish-Mittel;205,6272;215,7585;189,0599;610,4456;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-4.png;01_Jibberish-Mittel;213,8568;202,4026;183,8408;600,1002;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-5.png;01_Jibberish-Mittel;216,8123;205,8951;188,5506;611,258;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-6.png;01_Jibberish-Mittel;278,4196;213,5343;129,4029;621,3568;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-7.png;01_Jibberish-Mittel;201,3816;205,2991;177,787;584,4677;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-8.png;01_Jibberish-Mittel;204,1487;190,2526;196,9838;591,3851;False;40
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-1-1.png;01_Jibberish-Mittel;202,2722;95,8092;126,4084;424,4898;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-1-2.png;01_Jibberish-Mittel;207,1169;105,0495;122,9966;435,163;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-2-1.png;01_Jibberish-Mittel;214,5833;303,0289;123,4411;641,0533;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-2-2.png;01_Jibberish-Mittel;192,8755;297,8354;182,5278;673,2387;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-3-1.png;01_Jibberish-Mittel;205,1385;295,2049;194,2071;694,5505;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-3-2.png;01_Jibberish-Mittel;205,5004;303,5433;117,9279;626,9716;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-4-1.png;01_Jibberish-Mittel;228,9607;298,0389;121,32;648,3196;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-4-2.png;01_Jibberish-Mittel;214,5919;314,3716;187,9872;716,9507;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-5-1.png;01_Jibberish-Mittel;201,0677;208,1817;124,9222;534,1716;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-5-2.png;01_Jibberish-Mittel;285,3414;199,6733;110,528;595,5427;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-1-1.png;01_Jibberish-Mittel;208,1654;104,2851;179,6286;492,0791;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-2-1.png;01_Jibberish-Mittel;215,7119;275,6726;120,8045;612,189;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-3-1.png;01_Jibberish-Mittel;216,7454;223,2801;114,005;554,0305;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-4-1.png;01_Jibberish-Mittel;201,6128;309,4001;117,3358;628,3487;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-5-1.png;01_Jibberish-Mittel;217,3809;209,1416;119,0124;545,5349;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-1-1.png;01_Jibberish-Mittel;209,5064;99,8063;200,6276;509,9403;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-1-2.png;01_Jibberish-Mittel;205,3813;115,8913;107,9949;429,2675;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-1-3.png;01_Jibberish-Mittel;281,8325;101,4338;119,9701;503,2364;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-1-4.png;01_Jibberish-Mittel;219,6936;98,874;118,8452;437,4128;False;43
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-2-1.png;01_Jibberish-Mittel;188,8089;210,5022;193,4232;592,7343;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-2-2.png;01_Jibberish-Mittel;214,0905;205,431;179,4873;599,0088;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-2-3.png;01_Jibberish-Mittel;202,4066;228,5449;177,4369;608,3884;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-2-4.png;01_Jibberish-Mittel;227,3783;285,5428;125,0611;637,9822;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-3-1.png;01_Jibberish-Mittel;286,6986;224,3334;121,5834;632,6154;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-3-2.png;01_Jibberish-Mittel;216,3196;307,1782;187,6278;711,1256;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-3-3.png;01_Jibberish-Mittel;282,0441;310,73;110,8526;703,6267;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-3-4.png;01_Jibberish-Mittel;208,6088;290,7138;124,0459;623,3685;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-4-1.png;01_Jibberish-Mittel;285,7197;218,1692;188,3302;692,2191;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-4-2.png;01_Jibberish-Mittel;217,6006;215,3947;184,2244;617,2197;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-4-3.png;01_Jibberish-Mittel;293,6003;310,897;114,3966;718,8939;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-4-4.png;01_Jibberish-Mittel;206,2969;227,6511;116,6126;550,5606;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-5-1.png;01_Jibberish-Mittel;199,8172;195,4887;179,1423;574,4482;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-5-2.png;01_Jibberish-Mittel;231,475;197,1128;183,4294;612,0172;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-5-3.png;01_Jibberish-Mittel;219,8753;206,1203;120,2248;546,2204;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-5-4.png;01_Jibberish-Mittel;207,1973;118,8894;124,1302;450,2169;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-1-1.png;01_Jibberish-Mittel;197,9014;92,1078;120,8012;410,8104;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-1-2.png;01_Jibberish-Mittel;224,4589;107,8642;191,0301;523,3532;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-1-3.png;01_Jibberish-Mittel;216,357;95,4716;114,3789;426,2075;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-2-1.png;01_Jibberish-Mittel;134,8184;281,8342;120,0441;536,6967;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-2-2.png;01_Jibberish-Mittel;200,5836;199,3748;122,4752;522,4336;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-2-3.png;01_Jibberish-Mittel;270,3492;220,0386;118,2599;608,6477;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-3-1.png;01_Jibberish-Mittel;280,8795;216,3582;111,0504;608,2881;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-3-2.png;01_Jibberish-Mittel;122,8797;280,881;128,2406;532,0013;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-3-3.png;01_Jibberish-Mittel;203,482;202,277;121,1755;526,9345;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-4-1.png;01_Jibberish-Mittel;208,836;297,2231;123,2979;629,357;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-4-2.png;01_Jibberish-Mittel;277,7374;222,4607;190,267;690,4651;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-4-3.png;01_Jibberish-Mittel;209,0843;272,6885;123,6707;605,4435;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-5-1.png;01_Jibberish-Mittel;219,6421;114,87;119,1798;453,6919;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-5-2.png;01_Jibberish-Mittel;226,9058;189,6451;189,8568;606,4077;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-5-3.png;01_Jibberish-Mittel;201,8194;199,5556;118,51;519,885;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-1.png;01_Jibberish-Mittel;217,8438;100,0543;117,5444;435,4425;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-10.png;01_Jibberish-Mittel;283,346;99,2723;195,8602;578,4785;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-11.png;01_Jibberish-Mittel;207,596;107,2112;114,975;429,7822;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-12.png;01_Jibberish-Mittel;279,0658;114,3084;191,768;585,1422;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-2.png;01_Jibberish-Mittel;200,5073;109,5127;192,5848;502,6048;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-3.png;01_Jibberish-Mittel;214,0577;106,6738;181,9853;502,7168;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-4.png;01_Jibberish-Mittel;208,5939;179,3663;124,0917;512,0519;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-5.png;01_Jibberish-Mittel;289,626;132,1477;121,3623;543,136;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-6.png;01_Jibberish-Mittel;218,6489;188,7767;119,7547;527,1803;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-7.png;01_Jibberish-Mittel;201,1107;104,1333;112,5002;417,7442;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-8.png;01_Jibberish-Mittel;210,5907;106,2217;184,8911;501,7035;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-9.png;01_Jibberish-Mittel;208,1997;101,1315;120,8779;430,2091;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-1.png;01_Jibberish-Mittel;221,7969;295,1236;111,4693;628,3898;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-10.png;01_Jibberish-Mittel;205,6402;211,1891;118,206;535,0353;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-11.png;01_Jibberish-Mittel;158,4157;179,9395;180,611;518,9662;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-12.png;01_Jibberish-Mittel;201,8301;195,9457;125,244;523,0198;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-2.png;01_Jibberish-Mittel;286,9592;126,1815;179,3091;592,4498;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-3.png;01_Jibberish-Mittel;273,0135;207,7975;116,0475;596,8585;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-4.png;01_Jibberish-Mittel;227,9893;172,2472;112,3423;512,5788;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-5.png;01_Jibberish-Mittel;205,1693;212,0048;190,6135;607,7876;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-6.png;01_Jibberish-Mittel;215,746;202,1514;120,3689;538,2663;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-7.png;01_Jibberish-Mittel;303,2948;115,954;108,5696;527,8184;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-8.png;01_Jibberish-Mittel;266,9197;128,2165;181,2144;576,3506;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-9.png;01_Jibberish-Mittel;222,9023;210,9948;120,2486;554,1457;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-1.png;01_Jibberish-Mittel;210,0684;321,7752;178,6347;710,4783;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-10.png;01_Jibberish-Mittel;204,3824;202,9658;173,6468;580,995;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-11.png;01_Jibberish-Mittel;225,1508;283,1918;124,343;632,6856;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-12.png;01_Jibberish-Mittel;219,9931;209,6412;115,6297;545,264;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-2.png;01_Jibberish-Mittel;199,8661;295,0774;116,1165;611,06;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-3.png;01_Jibberish-Mittel;307,2221;189,1838;126,9033;623,3092;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-4.png;01_Jibberish-Mittel;291,9417;211,4489;126,961;630,3516;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-5.png;01_Jibberish-Mittel;136,9044;171,8247;190,3624;499,0915;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-6.png;01_Jibberish-Mittel;224,5798;299,543;184,8789;709,0017;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-7.png;01_Jibberish-Mittel;211,2075;209,0208;190,1095;610,3378;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-8.png;01_Jibberish-Mittel;227,3163;280,1299;191,005;698,4512;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-9.png;01_Jibberish-Mittel;219,7175;285,4192;113,0225;618,1592;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-1.png;01_Jibberish-Mittel;230,3433;302,3259;205,849;738,5182;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-10.png;01_Jibberish-Mittel;205,2003;215,0639;188,8612;609,1254;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-11.png;01_Jibberish-Mittel;221,8851;286,5477;113,8154;622,2482;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-12.png;01_Jibberish-Mittel;210,1579;291,1542;181,9233;683,2354;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-2.png;01_Jibberish-Mittel;213,1081;218,3707;128,7967;560,2755;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-3.png;01_Jibberish-Mittel;226,1806;211,116;174,6689;611,9655;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-4.png;01_Jibberish-Mittel;205,0419;135,9671;119,6786;460,6876;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-5.png;01_Jibberish-Mittel;289,3901;221,8021;189,95;701,1422;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-6.png;01_Jibberish-Mittel;310,2836;302,1937;193,9409;806,4182;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-7.png;01_Jibberish-Mittel;224,9126;195,0748;200,9838;620,9712;False;0
